-1.287405646275515e+00  1.571061716557141e+00  4.341749592233825e-01  8.576069854086967e-01  3.059918909558664e-01  1.191964799637190e+00 
-5.029982668416715e-01  2.469256698360305e-01 -4.762529282488895e-02  4.235474211717205e-01 -7.885602485509620e-01 -1.603971533584676e+00 
 1.769403034327472e+00 -1.801157868079163e+00  1.796322326136631e+00 -1.005635055677986e-02 -1.812190210934484e+00 -5.880462704998805e-01 
 1.215901392703522e+00 -1.100069406772862e+00  1.137056756162881e+00  1.203821378216563e+00 -4.294728728835649e-01  1.320472826616632e-01 
-3.977079413290807e-01 -2.814447946268111e-04 -1.775706131657967e+00  4.758212824875528e-01 -4.386706241447205e-02  4.671001149440147e-01 
 1.511516726150424e+00 -1.069054288140125e+00  4.273175883230882e-02 -5.563870538592667e-01 -1.780982102891990e-01  6.250249497672357e-01 
-2.140963184513684e-01  2.942285783953251e-01  1.190368403884813e+00  8.112211801488157e-01 -1.925309516002746e+00 -8.651379977041543e-01 
-5.474693237491955e-01  2.721914966347584e-02 -7.772987572284465e-02  4.906275209641282e-01 -1.026996198216310e+00 -1.017133906153028e+00 
 5.769614799648900e-01  1.595359439693886e-01  3.029689677443902e+00  2.802158686705228e-01  3.674826966037525e-02 -2.999976208156480e-01 
-1.022507058937641e-01 -2.310409668674990e+00 -1.187279675476994e+00  5.591974348233174e-01 -1.086344679415197e+00 -5.206851920173047e-01 
-1.270733304622773e+00 -1.785559304948499e+00  3.846054664059968e-01  1.831980754851653e-01  1.325736026753167e+00 -4.372481731520381e-01 
-1.928164776796477e+00  5.940988537840362e-01 -1.612686608536511e+00  3.773658796389027e-01  5.006914731717020e-01  1.642353529633356e+00 
-2.215008294140172e-01 -7.082039082840395e-01  1.049366549302825e+00  1.447151696284457e+00  4.631967626979233e-01  2.670169837844377e-01 
-6.452748351057596e-01  2.432245148003394e+00 -1.014869357986856e-01  2.142237664234142e+00 -6.452739770622351e-01 -4.533291685719869e-02 
 1.056320611075802e+00  1.323635246119172e-01 -4.503678585767712e-01 -8.316181659526767e-01 -1.791316650766221e+00 -1.216825565547681e+00 
 6.803991445342593e-01  7.216489895580257e-01  5.422792128312550e-01 -5.364402389986322e-01  8.993530616771460e-01 -3.729235023038643e-01 
 1.815381122260724e-01 -8.848215018769938e-02  1.126730812490962e-01 -1.015971140111955e+00 -1.282508674600380e+00  1.157119530705739e+00 
